applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP_02959,Manufacturing,12,31839132,490422,13704032,476,2,0.15,15263604,Good,0
APP_02960,Tech,9,38644005,570467,19304357,620,3,0.87,17632585,Average,0
APP_02961,Manufacturing,27,20182366,204496,12214044,532,3,0.44,12452059,Good,1
APP_02962,Tech,6,27901006,275611,8565523,652,2,0.56,9073098,Good,0
APP_02963,Manufacturing,8,5495314,73266,3399669,810,1,0.73,2963612,Average,0
APP_02964,Manufacturing,29,7759851,70064,5166594,627,4,0.59,7389214,Average,0
APP_02965,Tech,3,14270497,221980,5096672,780,0,0.25,7201409,Good,0
APP_02966,Manufacturing,22,36742204,370339,7526414,831,4,0.79,6594771,Good,0
APP_02967,Trading,16,2024210,23402,413222,770,3,0.63,310125,Average,0
APP_02968,Manufacturing,3,31303031,282080,12637448,651,2,0.88,6494044,Average,0
APP_02969,Tech,24,24317794,272229,13052274,728,2,0.46,14814579,Good,0
APP_02970,Trading,18,20878473,198556,13683278,688,0,0.81,20418365,Good,0
APP_02971,Tech,25,13620505,191623,5549790,814,2,0.37,5780128,Average,0
APP_02972,Retail,11,6380759,74984,3312834,597,4,0.88,1797110,Good,0
APP_02973,Trading,29,16304926,216962,3810786,681,1,0.14,4777254,Good,0
APP_02974,Services,13,46917570,706103,22238901,686,3,0.59,21573481,Good,0
APP_02975,Tech,23,25445648,353100,16291994,865,2,0.63,16241305,Good,0
APP_02976,Services,2,31107065,495416,20027666,604,2,0.4,20883313,Average,0
APP_02977,Tech,19,3213668,52289,1432934,665,2,0.85,1326625,Poor,1
APP_02978,Manufacturing,27,4882405,61423,1521087,668,2,0.76,2006665,Average,0
APP_02979,Manufacturing,12,43579405,667105,31172318,637,2,0.77,21106565,Average,0
APP_02980,Retail,28,39360425,434408,15520697,594,0,0.73,18797358,Good,0
APP_02981,Retail,14,13585463,137451,3411815,693,2,0.27,3029393,Average,0
APP_02982,Tech,15,22831751,229077,17726740,743,0,0.84,18123179,Average,0
APP_02983,Services,7,21440713,182085,10677468,689,1,0.47,14267319,Good,0
APP_02984,Tech,20,48758494,556904,26172018,630,1,0.17,33660049,Good,0
APP_02985,Tech,23,39215270,478534,20901797,591,0,0.28,11161317,Average,0
APP_02986,Tech,21,28301050,264148,13492255,711,1,0.14,8363309,Good,0
APP_02987,Retail,1,36959751,563253,12443342,596,2,0.2,7487840,Poor,0
APP_02988,Services,12,15639842,175670,11293216,728,3,0.17,8019970,Good,0
APP_02989,Trading,21,46393007,679929,20987410,596,1,0.14,16914931,Average,0
APP_02990,Manufacturing,6,40405216,671967,26690700,535,4,0.17,24320987,Good,0
APP_02991,Manufacturing,10,2096744,19439,1414621,644,3,0.47,1567171,Average,0
APP_02992,Retail,28,22657517,221081,7079863,607,0,0.69,5471155,Average,0
APP_02993,Retail,2,30584571,284703,19770385,700,0,0.83,10574740,Good,1
APP_02994,Services,19,28242594,403876,9401872,560,4,0.52,6642615,Good,0
APP_02995,Tech,13,16852470,242849,9215066,626,4,0.55,5757048,Average,0
APP_02996,Trading,25,40509082,555725,23090393,735,0,0.85,13035243,Good,0
APP_02997,Retail,1,2985190,38736,712636,767,2,0.67,505308,Good,0
APP_02998,Trading,13,23015499,215276,9830842,695,3,0.36,7762206,Good,0
APP_02999,Tech,17,18859675,190318,13755890,682,2,0.62,14644879,Good,1
APP_03000,Tech,26,2012503,25703,427391,661,4,0.31,327875,Average,0
APP_03001,Services,20,16901593,234950,13381479,610,3,0.41,10520185,Average,0
APP_03002,Tech,29,43559515,502326,33276760,810,3,0.77,49596152,Good,1
APP_03003,Services,10,21685801,305113,14185286,701,0,0.25,16565060,Good,0
APP_03004,Services,12,40933983,535842,9649025,525,3,0.39,6432764,Average,1
APP_03005,Services,5,15144767,128716,3576471,745,2,0.23,2203561,Average,0
APP_03006,Manufacturing,22,22953886,207034,17021860,674,4,0.67,24432229,Poor,1
APP_03007,Retail,1,2441272,34901,1276602,538,2,0.36,1639588,Good,1
APP_03008,Services,28,26153673,232136,13231595,535,1,0.24,11397678,Poor,1
APP_03009,Manufacturing,16,37454648,401491,19925041,842,3,0.7,21140756,Good,0
APP_03010,Tech,11,14548534,141413,5751374,756,4,0.83,4225051,Good,0
APP_03011,Tech,26,45986603,501468,28236048,593,2,0.85,19913595,Poor,1
APP_03012,Trading,23,16778623,141200,7933901,698,1,0.44,7410266,Good,0
APP_03013,Retail,17,24059665,285721,13338369,554,4,0.11,17391568,Average,0
APP_03014,Manufacturing,9,14579294,165008,4336594,561,1,0.68,3559517,Good,0
APP_03015,Tech,23,39103193,551140,15259830,593,3,0.75,20426177,Average,0
APP_03016,Trading,8,9027870,91377,4769214,859,4,0.14,2670867,Average,0
APP_03017,Services,1,30362946,294930,12134753,631,2,0.49,16384440,Average,0
APP_03018,Trading,5,21564501,307010,10336272,476,2,0.44,6540158,Good,0
APP_03019,Tech,13,12310235,183980,2569062,802,2,0.46,3311651,Good,0
APP_03020,Retail,24,1489054,21490,486435,695,3,0.51,671950,Good,0
APP_03021,Retail,26,42476628,408593,27437826,736,2,0.74,34584192,Good,0
APP_03022,Tech,19,46851719,488664,32443069,406,4,0.75,32241554,Average,1
APP_03023,Services,15,29754882,373827,19934821,671,2,0.71,24194753,Average,1
APP_03024,Tech,7,1368589,17779,479496,391,2,0.82,294867,Good,0
APP_03025,Tech,13,1865750,21532,1483724,846,4,0.86,2099812,Poor,1
APP_03026,Retail,25,36475811,414907,28725011,761,2,0.19,18417916,Average,0
APP_03027,Retail,28,11174776,129181,8715064,743,3,0.11,9815469,Good,0
APP_03028,Trading,26,18953567,235823,6644156,607,2,0.38,3816181,Average,0
APP_03029,Trading,28,12150388,187457,4856315,657,0,0.61,5842381,Good,0
APP_03030,Tech,18,8967754,125152,3829853,727,4,0.8,5446646,Average,0
APP_03031,Retail,23,14485970,164084,8985407,614,4,0.87,7032473,Good,0
APP_03032,Services,20,37251606,367916,27763190,767,1,0.78,20801196,Good,1
APP_03033,Retail,28,26007024,387560,12593691,639,3,0.14,12638179,Good,0
APP_03034,Services,6,35178121,404153,20548638,651,3,0.22,24387160,Poor,1
APP_03035,Manufacturing,26,25293525,222319,17136955,717,0,0.15,15486440,Average,0
APP_03036,Retail,27,30907517,398252,10361288,670,2,0.57,5225600,Good,0
APP_03037,Retail,11,14150268,194263,5082136,761,1,0.64,6207343,Good,0
APP_03038,Manufacturing,22,35932641,568086,20561705,757,1,0.18,14546563,Good,0
APP_03039,Trading,24,45976670,608989,18227972,620,4,0.69,11645345,Average,0
APP_03040,Manufacturing,13,15062581,134919,4253394,713,0,0.23,2676912,Good,0
APP_03041,Manufacturing,14,6630112,99843,4450276,665,2,0.7,4175882,Average,0
APP_03042,Tech,24,28300819,393163,14040310,651,0,0.74,9504048,Good,0
APP_03043,Manufacturing,11,20930164,242246,6361721,597,2,0.35,8454678,Good,0
APP_03044,Manufacturing,25,34291019,474538,17569237,708,4,0.31,9688247,Poor,0
APP_03045,Retail,6,18978381,263313,10195427,749,3,0.19,5860829,Good,0
APP_03046,Trading,6,21586228,283914,13101850,733,2,0.53,9434510,Average,0
APP_03047,Trading,24,31766356,386006,7113820,609,0,0.47,10024957,Good,0
APP_03048,Services,19,2895836,37525,1971892,759,2,0.63,2442116,Average,0
APP_03049,Services,12,6858345,72094,2702054,669,4,0.12,2202048,Good,0
APP_03050,Trading,23,42499658,440236,32902695,670,0,0.41,28859203,Good,0
APP_03051,Manufacturing,18,32216393,333472,6790316,687,1,0.63,6255236,Good,0
APP_03052,Manufacturing,20,42465395,494813,18233556,437,2,0.86,25712984,Good,1
APP_03053,Services,6,17585366,166251,5630851,791,3,0.31,4882400,Good,0
APP_03054,Services,18,27540634,245027,10896722,595,0,0.66,9655016,Good,0
APP_03055,Retail,22,8590669,88248,6796271,508,0,0.66,4292562,Good,1
APP_03056,Services,5,38635447,451031,15286222,717,1,0.8,20987608,Good,0
APP_03057,Manufacturing,1,5411265,82611,2708473,700,4,0.47,3485901,Good,0
APP_03058,Services,27,24997520,311645,10019325,648,3,0.62,12790616,Good,0
APP_03059,Retail,11,27850694,268526,15678844,830,3,0.75,21761944,Average,1
APP_03060,Services,28,20294391,294236,10406556,441,2,0.39,5909085,Good,0
APP_03061,Manufacturing,2,44922258,718515,20769000,635,4,0.51,23979628,Good,0
APP_03062,Services,13,1694943,26626,529555,710,0,0.77,570795,Average,0
APP_03063,Manufacturing,4,9809253,91325,2816521,576,2,0.9,2205176,Good,0
APP_03064,Services,22,48059800,765230,15827685,645,4,0.51,15829694,Average,0
APP_03065,Retail,1,15907337,223976,5580654,792,0,0.9,4772920,Good,0
APP_03066,Manufacturing,15,37277146,505996,12446639,615,0,0.79,15420214,Good,0
APP_03067,Services,4,22608997,237520,10858605,594,4,0.36,6363359,Good,0
APP_03068,Retail,13,1001195,10490,583583,695,0,0.87,419583,Good,1
APP_03069,Retail,9,3596802,31947,2357803,799,0,0.86,2873731,Good,0
APP_03070,Trading,6,39137126,545927,13819442,730,0,0.86,12935835,Good,0
APP_03071,Trading,11,10497854,106203,6970419,554,2,0.17,10255944,Average,0
APP_03072,Trading,25,23346637,383508,6708360,597,2,0.81,7744341,Poor,1
APP_03073,Retail,11,32729399,496615,14649401,702,4,0.36,16564248,Good,0
APP_03074,Services,17,49615762,622015,10875364,717,1,0.68,15064378,Average,0
APP_03075,Retail,16,35445349,536840,8004286,608,2,0.57,5043241,Good,0
APP_03076,Retail,10,39629753,352391,15153622,582,0,0.42,12616983,Average,0
APP_03077,Retail,2,36062895,432479,18125246,686,4,0.82,12698749,Average,0
APP_03078,Tech,26,573588,7969,432843,595,1,0.68,237229,Average,0
APP_03079,Retail,26,29829748,366986,14559450,615,3,0.49,9743624,Good,0
APP_03080,Retail,22,28868816,260359,15387720,887,1,0.4,11881805,Good,0
APP_03081,Manufacturing,26,22844189,351252,17041906,562,2,0.35,22544427,Good,0
APP_03082,Retail,5,48328312,760865,11105501,642,1,0.83,15591335,Poor,0
APP_03083,Retail,22,26105046,288159,11781850,552,0,0.73,15877298,Average,0
APP_03084,Tech,19,19902703,304997,6291450,756,0,0.14,7863402,Good,0
APP_03085,Trading,21,38334377,625582,8932441,582,1,0.79,12062190,Average,0
APP_03086,Trading,22,8299282,134264,4128689,591,4,0.4,3494087,Good,0
APP_03087,Manufacturing,15,41130717,425569,9216231,598,3,0.6,8282114,Good,0
APP_03088,Tech,4,40419969,459031,12735640,544,2,0.73,18687973,Average,1
APP_03089,Tech,26,24559450,276150,16689198,766,0,0.11,18903660,Good,0
APP_03090,Manufacturing,28,10494531,102196,6064259,628,3,0.33,5489648,Good,0
APP_03091,Manufacturing,25,41376705,379447,14786410,732,0,0.71,8426716,Good,0
APP_03092,Retail,17,38176529,543312,27546468,563,2,0.81,15389132,Good,0
APP_03093,Trading,25,12715910,111451,7643707,737,0,0.88,11333266,Good,1
APP_03094,Retail,27,30672386,380364,7951755,613,1,0.79,8819957,Good,0
APP_03095,Services,17,39645519,376119,18543449,567,1,0.33,13604513,Good,0
APP_03096,Services,6,25684527,269733,9985118,841,2,0.11,10962036,Good,0
APP_03097,Tech,20,7556726,64971,4259734,594,0,0.22,4516960,Good,0
APP_03098,Manufacturing,4,33333305,532317,24602319,464,2,0.17,19242077,Average,1
APP_03099,Manufacturing,25,10070235,114411,8052537,569,1,0.41,6021449,Average,0
APP_03100,Trading,3,41376192,393162,25585912,601,0,0.31,20638663,Good,0
APP_03101,Tech,1,18127493,292584,10803670,675,1,0.73,8742632,Poor,1
APP_03102,Manufacturing,7,10243279,140187,3961630,723,1,0.67,3799268,Good,0
APP_03103,Manufacturing,20,12183220,158254,9185734,462,0,0.52,9461208,Average,1
APP_03104,Manufacturing,14,7627678,106570,3730673,659,1,0.42,2262991,Average,0
APP_03105,Retail,10,3334175,28253,986512,566,3,0.55,1242902,Average,0
APP_03106,Trading,21,45409490,577433,21903643,623,3,0.55,19215981,Good,0
APP_03107,Manufacturing,13,11043632,107206,8109820,553,4,0.78,11928422,Average,1
APP_03108,Tech,5,14157383,221502,10149197,578,1,0.77,11060523,Average,0
APP_03109,Manufacturing,10,33804381,450353,7206973,521,1,0.28,7929362,Good,0
APP_03110,Trading,21,23257248,204044,6509896,588,4,0.55,9454716,Good,0
APP_03111,Tech,15,11087632,102310,6311277,681,1,0.77,6220077,Good,1
APP_03112,Services,16,15908738,251263,12482460,773,0,0.89,10589752,Average,0
APP_03113,Retail,25,8504235,124954,1753909,541,3,0.76,2208371,Average,1
APP_03114,Trading,27,5123416,63329,3223254,584,1,0.89,3028136,Good,1
APP_03115,Trading,15,23336614,337439,12747993,626,4,0.68,15947894,Good,0
APP_03116,Tech,1,43240970,556859,16953048,627,3,0.21,16499108,Average,0
APP_03117,Manufacturing,6,48068475,800433,26726346,427,4,0.55,32429963,Average,0
APP_03118,Trading,14,11596305,187624,3235409,444,3,0.7,3048723,Good,1
APP_03119,Retail,13,20132057,215655,8284192,544,3,0.35,9312935,Average,0
APP_03120,Tech,27,38146051,408628,12396859,567,0,0.38,12928466,Poor,0
APP_03121,Tech,24,43669880,532302,27256958,632,1,0.13,27267876,Average,0
APP_03122,Retail,8,16330300,172714,8176446,900,1,0.49,8555202,Good,0
APP_03123,Tech,15,41426500,621840,22801723,541,1,0.4,17164037,Poor,1
APP_03124,Trading,8,23650771,233551,16170457,808,1,0.7,10479077,Good,0
APP_03125,Manufacturing,27,49901943,590120,13083515,784,0,0.57,13335807,Good,0
APP_03126,Tech,27,36039346,515344,22916370,624,2,0.83,22047379,Average,0
APP_03127,Services,3,9355509,105469,3927399,709,0,0.87,5613491,Good,0
APP_03128,Manufacturing,12,26488587,399855,17816569,797,3,0.8,9482242,Good,0
APP_03129,Trading,4,47574307,739107,14821295,748,3,0.49,20953118,Average,0
APP_03130,Retail,6,41084288,628072,24608220,677,3,0.69,29566427,Average,0
APP_03131,Services,18,12927554,213436,7706065,500,2,0.25,8356691,Good,0
APP_03132,Trading,20,33285416,422198,16882627,753,1,0.36,23188865,Good,0
APP_03133,Tech,8,33919515,366812,12546187,730,2,0.22,7297930,Good,0
APP_03134,Retail,28,16115829,224667,9107187,564,1,0.28,8475531,Good,0
APP_03135,Manufacturing,9,45507705,593135,19022305,691,3,0.43,13373785,Average,0
APP_03136,Services,1,26101062,332332,18238801,519,1,0.83,11658584,Good,1
APP_03137,Retail,3,19737470,215606,10764392,641,2,0.59,15986944,Good,0
APP_03138,Trading,17,15228358,136037,11815108,617,0,0.22,14085943,Good,0
APP_03139,Tech,11,29663720,432233,11905072,540,2,0.68,15940545,Poor,1
APP_03140,Services,10,42041003,576089,29831927,614,4,0.71,20871908,Poor,1
APP_03141,Trading,8,9846282,127633,4583649,527,1,0.3,4094846,Poor,1
APP_03142,Services,19,19197555,195494,8738405,702,0,0.76,6506670,Average,0
APP_03143,Tech,14,49414613,637726,16535508,669,2,0.78,12723649,Good,0
APP_03144,Services,29,18874033,251791,6040620,614,4,0.52,4391469,Average,0
APP_03145,Manufacturing,28,882885,8015,401876,572,3,0.56,404809,Poor,0
APP_03146,Tech,8,33594538,391539,19533363,671,1,0.26,23192618,Good,0
APP_03147,Retail,11,23059649,238468,7742680,520,1,0.76,7940377,Poor,1
APP_03148,Retail,25,29253650,416319,21348385,646,4,0.34,31924897,Good,0
APP_03149,Retail,20,42883680,399954,18387310,734,2,0.82,12470618,Average,0
APP_03150,Tech,4,6720720,65165,1619283,717,1,0.46,2030371,Average,0
APP_03151,Services,27,12065701,147908,9171821,769,0,0.79,11278268,Good,1
APP_03152,Manufacturing,5,25728343,419692,8922187,503,0,0.68,10930356,Average,1
APP_03153,Retail,24,35285434,489979,11000237,640,0,0.26,14362020,Good,0
APP_03154,Services,22,43903134,716298,11582526,862,3,0.37,15178755,Average,0
APP_03155,Tech,2,31700160,298914,20121955,544,2,0.32,21643161,Good,0
APP_03156,Manufacturing,14,789906,9088,347944,622,1,0.48,356252,Good,0
APP_03157,Retail,10,34801350,391938,14367134,640,3,0.28,16948350,Good,0
APP_03158,Trading,7,27095783,355738,10981546,568,4,0.71,8918490,Good,0
APP_03159,Retail,13,3767414,36030,2097655,714,3,0.18,2189418,Average,0
APP_03160,Tech,6,19432216,225646,11468462,599,4,0.38,11956500,Good,0
APP_03161,Trading,15,29561328,422969,13163109,662,2,0.57,18505290,Poor,0
APP_03162,Manufacturing,2,48574259,700393,12661320,769,4,0.9,13297593,Average,0
APP_03163,Services,26,20697102,203946,9251664,433,1,0.89,10088012,Average,1
APP_03164,Manufacturing,25,25417790,351008,20299812,704,4,0.66,26344648,Good,0
APP_03165,Retail,3,2292864,25513,1127464,550,3,0.23,960269,Good,0
APP_03166,Trading,10,3509660,40514,1213120,562,0,0.35,650169,Good,0
APP_03167,Retail,7,33606000,455200,18440646,765,0,0.65,10265458,Good,0
APP_03168,Tech,22,32099913,362612,9218402,711,3,0.77,9987496,Good,0
APP_03169,Manufacturing,11,41386945,374744,11838796,675,2,0.61,11332654,Good,0
APP_03170,Tech,13,32031016,312220,12827419,690,1,0.26,18878869,Average,0
APP_03171,Services,3,14420849,134147,10601035,599,3,0.61,5394428,Good,1
APP_03172,Tech,7,48508988,448671,34239659,635,1,0.29,28523161,Average,0
APP_03173,Retail,29,5390243,71301,2917955,682,2,0.83,3991743,Average,0
APP_03174,Tech,27,12045828,190969,4661082,652,1,0.13,5312504,Good,0
APP_03175,Retail,24,1444889,16326,976227,793,4,0.88,824830,Poor,1
APP_03176,Services,15,8398895,87774,5564279,750,2,0.54,3833596,Good,0
APP_03177,Trading,29,9904234,95375,7879186,756,2,0.25,8746440,Average,0
APP_03178,Tech,20,36245390,554047,15559054,533,0,0.5,8528503,Average,1
APP_03179,Tech,21,8470529,121500,3796488,692,0,0.83,4082418,Good,0
APP_03180,Services,26,8573854,120442,4918755,778,2,0.45,4532615,Good,0
APP_03181,Services,7,7163889,85736,3662805,532,0,0.15,2977725,Average,0
APP_03182,Trading,28,23216685,304745,17578357,548,1,0.28,18107531,Good,0
APP_03183,Tech,7,29491608,450976,14631638,634,4,0.51,11333876,Poor,0
APP_03184,Retail,21,22382415,315084,6987136,626,1,0.13,5531850,Poor,0
APP_03185,Trading,26,47160853,667161,31401396,731,0,0.32,25176089,Average,0
APP_03186,Tech,16,28023130,427739,19616732,629,1,0.89,16756221,Good,0
APP_03187,Tech,27,7945334,98157,2884692,612,0,0.86,2741252,Poor,0
APP_03188,Services,20,44239455,694635,16209038,647,0,0.63,8652715,Good,0
APP_03189,Trading,4,49519019,531145,39102102,548,4,0.34,47548029,Average,1
APP_03190,Tech,9,32397113,488930,24703147,797,1,0.12,22196948,Average,0
APP_03191,Retail,6,32305503,327307,24822428,542,2,0.58,32804538,Average,1
APP_03192,Retail,23,12834019,197966,4620224,718,4,0.59,4029783,Poor,0
APP_03193,Services,25,47955438,736598,17115137,524,1,0.12,9053390,Average,0
APP_03194,Manufacturing,7,39046556,450631,17410658,616,3,0.71,19865424,Good,0
APP_03195,Manufacturing,12,15088547,153956,9214132,611,1,0.41,6030539,Good,0
APP_03196,Retail,16,9602300,123057,6658026,556,1,0.37,3946513,Average,0
APP_03197,Retail,29,29450515,277415,21768223,862,0,0.48,31636831,Good,0
APP_03198,Trading,2,12449498,117937,7463220,689,1,0.81,5827533,Good,0
APP_03199,Tech,24,3848798,35243,2035602,675,3,0.69,1360555,Average,0
APP_03200,Retail,5,15863843,177505,10369001,453,1,0.59,13032968,Good,1
APP_03201,Services,16,8566414,101438,2825389,761,0,0.12,3967253,Good,0
APP_03202,Manufacturing,8,9154932,105513,3690316,662,2,0.81,3524051,Good,0
APP_03203,Manufacturing,12,13442274,147598,6224525,634,1,0.76,3701224,Average,0
APP_03204,Trading,7,27334302,373597,17692078,895,3,0.14,10602817,Average,0
APP_03205,Trading,12,34570122,394174,8358140,555,1,0.74,8725699,Good,0
APP_03206,Trading,20,23158560,235957,11170160,672,2,0.31,12623654,Poor,0
APP_03207,Manufacturing,6,48006743,665294,38205128,735,3,0.69,45923457,Poor,1
APP_03208,Manufacturing,16,29292985,429326,19832035,770,2,0.34,24615795,Good,0
APP_03209,Trading,21,33603294,364070,22368367,653,3,0.4,25402437,Good,0
APP_03210,Tech,26,45867873,422138,11223248,648,3,0.81,6087032,Good,0
APP_03211,Tech,19,45702514,537310,35983653,778,0,0.89,39669364,Average,1
APP_03212,Tech,18,12609810,119463,7583152,579,0,0.11,10362292,Good,0
APP_03213,Trading,11,16597559,274226,8230905,775,1,0.18,9182147,Poor,0
APP_03214,Manufacturing,21,21450719,249161,9087076,649,2,0.5,8607044,Average,0
APP_03215,Trading,2,49711946,423251,30462970,756,4,0.56,17730836,Good,0
APP_03216,Manufacturing,28,49766056,815718,19163588,657,1,0.13,19087212,Good,0
APP_03217,Tech,16,47899602,589710,20911683,673,2,0.26,21342067,Good,0
APP_03218,Trading,14,37363823,457309,11859599,544,1,0.84,14994207,Average,1
APP_03219,Retail,16,33808406,331764,17614935,574,3,0.71,17780681,Good,1
APP_03220,Retail,28,3372897,53660,1651818,805,1,0.56,1893054,Good,0
APP_03221,Tech,8,27501748,257296,9438182,637,0,0.15,12038352,Average,0
APP_03222,Trading,13,7301491,91153,2914267,678,4,0.9,2235131,Good,0
APP_03223,Tech,14,28460771,242237,7904122,642,1,0.41,9901568,Average,0
APP_03224,Trading,24,27863161,242973,21794453,787,0,0.3,19808800,Average,0
APP_03225,Tech,29,5406041,69145,2382857,607,0,0.39,2216261,Good,0
APP_03226,Tech,6,20027231,273141,13174818,870,1,0.62,17474273,Average,0
APP_03227,Retail,9,41802506,405260,17027634,511,4,0.52,25058334,Average,1
APP_03228,Trading,17,16324619,207308,7241521,668,1,0.12,10720903,Good,0
APP_03229,Tech,16,8869238,141905,2165155,654,3,0.41,2231713,Average,0
APP_03230,Retail,15,13292226,161822,4784569,697,4,0.85,5884530,Good,0
APP_03231,Tech,8,27864335,383656,21526956,728,3,0.87,13696712,Poor,1
APP_03232,Tech,28,31560268,402415,21551402,605,1,0.84,19128520,Good,0
